cid,pid,label
CHEMBL1975233,Q9NWZ3,1
CHEMBL553824,Q04759,1
CHEMBL1988173,P51812,0
CHEMBL1972183,P35916,1
CHEMBL394619,O75676,0
CHEMBL1965988,P06239,0
CHEMBL1970340,P51955,1
CHEMBL1994526,Q96RG2,1
CHEMBL564829,P08069,1
CHEMBL1993424,P51617,0
CHEMBL1682552,Q96SB4,1
CHEMBL468280,P07948,1
CHEMBL1983534,P51817,0
CHEMBL1975233,Q9UEE5,1
CHEMBL1979093,O00444,1
CHEMBL207815,P00533,0
CHEMBL1996345,Q8IU85,1
CHEMBL1987054,O15264,0
CHEMBL220241,P48729,1
CHEMBL1971172,Q13627,0
CHEMBL1982476,P22607,0
CHEMBL2000429,P23443,1
CHEMBL1991138,Q13555,1
CHEMBL1983923,P17948,0
CHEMBL1998121,Q13976,0
CHEMBL1967094,Q9H2G2,0
CHEMBL1994938,Q13555,1
CHEMBL1983945,P17612,0
CHEMBL1969664,Q14164,1
CHEMBL1970913,Q5VT25,1
CHEMBL2000354,P08922,1
CHEMBL1993335,Q96GD4,0
CHEMBL1242660,P54760,0
CHEMBL1974870,Q05397,1
CHEMBL504950,Q9BZL6,0
CHEMBL2001923,Q13131,1
CHEMBL2007296,O43781,0
CHEMBL1242294,P08631,0
CHEMBL2005828,P06241,0
CHEMBL2004365,P49137,1
CHEMBL592030,Q5S007,0
CHEMBL1981079,Q13557,1
CHEMBL1082440,Q8N4C8,1
CHEMBL1969664,Q8IW41,1
CHEMBL2007044,O60674,1
CHEMBL1977138,P07333,0
CHEMBL1982924,P06241,0
CHEMBL1979554,O96017,0
CHEMBL2006188,P27448,1
CHEMBL1980995,O75116,0
CHEMBL272453,Q9UEE5,1
CHEMBL482967,Q9HBH9,0
CHEMBL1982466,O15075,1
CHEMBL1996048,P22607,1
CHEMBL1981792,P17612,1
CHEMBL1994938,P23443,0
CHEMBL1242373,P07948,0
CHEMBL223460,P07949,1
CHEMBL1972840,P49841,0
CHEMBL1966343,Q9HBY8,0
CHEMBL1997023,P31751,1
CHEMBL97026,P22612,1
CHEMBL2000271,Q00535,0
CHEMBL1982866,Q05513,1
CHEMBL1996587,Q13976,1
CHEMBL1991725,O75116,0
CHEMBL2000335,P53667,0
CHEMBL1994074,Q06418,1
CHEMBL2005475,P10721,1
CHEMBL1976134,O15264,1
CHEMBL45827,P17252,1
CHEMBL1985580,P17948,0
CHEMBL2006188,Q9UEE5,1
CHEMBL1966836,P07333,0
CHEMBL2031893,Q02763,0
CHEMBL1989957,P06493,1
CHEMBL1986943,P15735,0
CHEMBL1976455,Q9UEE5,0
CHEMBL1976240,O43293,1
CHEMBL1989265,Q13554,1
CHEMBL242865,P49840,0
CHEMBL1997846,Q9BXA7,0
CHEMBL1997129,Q15303,1
CHEMBL196363,P12931,0
CHEMBL1970340,P68400,1
CHEMBL1999931,P53778,0
CHEMBL7064,Q86V86,0
CHEMBL2000335,P53667,0
CHEMBL1997764,P30530,0
CHEMBL1982122,Q16644,1
CHEMBL606964,P09619,0
CHEMBL1991728,Q13464,0
CHEMBL1981047,O60674,0
CHEMBL1973098,Q96SB4,1
CHEMBL1983715,Q96GD4,0
CHEMBL2007002,O15075,1
CHEMBL1969537,P17948,0
CHEMBL1974870,P35968,1
CHEMBL1997909,P08069,0
CHEMBL365598,Q04759,0
CHEMBL1980253,O95819,0
CHEMBL1983111,P11362,0
CHEMBL576113,Q04771,1
CHEMBL1242199,P00519,0
CHEMBL1995811,Q04912,1
CHEMBL1995740,P17948,0
CHEMBL1995592,O60674,1
CHEMBL1975490,Q13464,0
CHEMBL2006481,P48730,1
CHEMBL1977138,Q04771,0
CHEMBL508928,Q9NWZ3,1
CHEMBL57347,P24723,1
CHEMBL1242572,P48736,0
CHEMBL1969102,Q08881,0
CHEMBL1972355,Q5S007,0
CHEMBL1970074,O14920,1
CHEMBL127277,Q15139,1
CHEMBL1241945,P00533,1
CHEMBL447602,Q04912,0
CHEMBL209534,Q00535,1
CHEMBL1967531,O15264,1
CHEMBL2003524,P35968,1
CHEMBL1967531,O00444,0
CHEMBL225519,Q9H4B4,0
CHEMBL363648,P07949,1
CHEMBL1997023,P43405,1
CHEMBL1977814,Q9H4B4,1
CHEMBL485745,Q15303,1
CHEMBL1986899,P09619,0
CHEMBL1964290,O43293,0
CHEMBL1999321,Q16620,1
CHEMBL217092,P12931,0
CHEMBL6246,P68400,0
CHEMBL1978267,O95819,1
CHEMBL1993243,Q9BXA7,1
CHEMBL1970903,Q9NR20,0
CHEMBL1969879,Q9UM73,1
CHEMBL1969843,Q13882,1
CHEMBL1981792,Q13464,1
CHEMBL1998545,P52333,1
CHEMBL1985092,P42679,0
CHEMBL1988153,P51817,0
CHEMBL1980904,P36888,0
CHEMBL1976134,Q9HBH9,0
CHEMBL1993877,P36507,0
CHEMBL1993661,P15735,0
CHEMBL2001239,P00519,0
CHEMBL2002446,Q13237,0
CHEMBL1987009,P07949,0
CHEMBL210390,P12931,0
CHEMBL1971245,Q9HBY8,1
CHEMBL1982866,Q16513,1
CHEMBL1992581,P17948,0
CHEMBL1973098,P07948,1
CHEMBL1966628,P52333,0
CHEMBL1978014,P06239,1
CHEMBL246356,P43403,1
CHEMBL1974803,Q5VT25,1
CHEMBL1991818,Q9HAZ1,0
CHEMBL1998470,P36888,1
CHEMBL1996646,Q9Y463,0
CHEMBL1974328,Q05655,0
CHEMBL1975490,Q9H2X6,0
CHEMBL1967998,P17612,0
CHEMBL1979970,Q13627,0
CHEMBL460702,P06239,0
CHEMBL1988141,Q04912,0
CHEMBL2002992,Q9UHD2,1
CHEMBL1991728,P12931,1
CHEMBL424872,P35968,1
CHEMBL1976455,P30530,0
CHEMBL231209,P30530,0
CHEMBL296586,P11309,1
CHEMBL2003456,P51957,1
CHEMBL2003482,P45984,1
CHEMBL41783,P51451,1
CHEMBL1964777,P68400,1
CHEMBL2003638,O43781,0
CHEMBL84333,O94806,1
CHEMBL1988872,Q9HAZ1,0
CHEMBL284436,Q15139,0
CHEMBL1979176,P17612,1
CHEMBL1973138,O95819,1
CHEMBL1969264,P36888,1
CHEMBL1242109,P78527,0
CHEMBL2004716,Q8N4C8,0
CHEMBL1986869,Q9Y4K4,1
CHEMBL1999112,P07333,1
CHEMBL1977138,P49841,0
CHEMBL1983963,P17948,0
CHEMBL1999774,P35968,1
CHEMBL220241,Q13188,1
CHEMBL1977041,P29597,1
CHEMBL1967302,P31751,0
CHEMBL260092,O00444,0
CHEMBL1976196,Q9Y463,1
CHEMBL1969264,P53667,1
CHEMBL1982476,P51451,0
CHEMBL404367,Q96KB5,1
CHEMBL1650545,P00533,0
CHEMBL2071201,P16234,0
CHEMBL1241776,P78527,0
CHEMBL106966,P10721,0
CHEMBL1999811,Q96KB5,1
CHEMBL226471,Q8N4C8,0
CHEMBL2000801,Q9H4B4,1
CHEMBL2004637,P50750,1
CHEMBL1966628,Q12851,0
CHEMBL210032,P00519,0
CHEMBL336961,P53667,1
CHEMBL1834657,Q13554,1
CHEMBL1970340,Q05655,1
CHEMBL1978166,P09619,0
CHEMBL1973211,P00519,0
CHEMBL1998470,Q9H2X6,0
CHEMBL1967116,P45983,1
CHEMBL1984760,P00519,1
CHEMBL1988163,O00311,0
CHEMBL1084546,P30530,0
CHEMBL1988581,Q06418,0
CHEMBL148471,Q02779,1
CHEMBL1994438,P52333,1
CHEMBL1973793,P08581,1
CHEMBL1823221,P31749,1
CHEMBL307152,P11802,0
CHEMBL1990885,Q13464,1
CHEMBL1242573,P08631,0
CHEMBL225519,P24941,0
CHEMBL1979577,P00519,0
CHEMBL1982980,P24941,1
CHEMBL242865,Q00535,0
CHEMBL1241484,P42345,0
CHEMBL242865,Q16288,1
CHEMBL1965836,Q9HBY8,0
CHEMBL1993243,Q9UEE5,1
CHEMBL1969588,Q13555,0
CHEMBL1241299,P08631,0
CHEMBL2000894,P30530,1
CHEMBL1993166,Q5VT25,0
CHEMBL1991640,Q14012,1
CHEMBL1988717,Q9H2X6,0
CHEMBL2001751,P06493,0
CHEMBL1993424,Q9Y4K4,0
CHEMBL1968590,Q9BZL6,0
CHEMBL17370,Q9UM73,1
CHEMBL1971485,Q13627,0
CHEMBL220057,Q13882,1
CHEMBL1164180,Q05397,0
CHEMBL1988141,P51955,0
CHEMBL1972659,P06241,0
CHEMBL493937,P11309,0
CHEMBL1988173,Q9H4B4,0
CHEMBL245968,P07333,1
CHEMBL1164180,Q16288,0
CHEMBL1970142,O96017,1
CHEMBL565612,P05129,0
CHEMBL1980253,Q9UEE5,0
CHEMBL151546,P11802,0
CHEMBL1981511,Q9H2X6,1
CHEMBL2006493,Q96SB4,1
CHEMBL41783,Q05397,1
CHEMBL1988838,Q96GD4,0
CHEMBL1682546,P30530,1
CHEMBL378627,P11362,1
CHEMBL1979318,P53667,1
CHEMBL565612,P45983,1
CHEMBL1974416,P42685,0
CHEMBL422897,P50750,0
CHEMBL1987034,P52333,0
CHEMBL214253,P21802,1
CHEMBL1998414,Q05513,1
CHEMBL1967998,P08581,0
CHEMBL306380,P07333,0
CHEMBL1969502,P42685,0
CHEMBL2000354,Q86V86,0
CHEMBL1985888,P51451,0
CHEMBL1987535,Q02750,1
CHEMBL1980407,P29376,0
CHEMBL2005631,Q13188,0
CHEMBL1982361,P24941,1
CHEMBL1986328,P27448,1
CHEMBL1972820,P28482,1
CHEMBL379835,P52333,1
CHEMBL2004355,P00533,1
CHEMBL17370,Q9NYL2,1
CHEMBL491758,O14965,0
CHEMBL1969102,P35916,0
CHEMBL460472,P07333,0
CHEMBL1230122,Q9NR20,1
CHEMBL2005186,P42685,1
CHEMBL1242201,P42336,0
CHEMBL1969942,P11362,1
CHEMBL1986590,P35968,0
CHEMBL1983595,P50613,0
CHEMBL2000894,P36888,0
CHEMBL539474,O15264,0
CHEMBL338956,Q04759,0
CHEMBL1974935,Q9BWU1,1
CHEMBL1957190,P09619,1
CHEMBL2002649,Q9UEE5,0
CHEMBL1981047,P24941,0
CHEMBL1242379,P42336,0
CHEMBL2000345,O00444,0
CHEMBL1092754,P06493,0
CHEMBL377408,P27448,1
CHEMBL1998193,Q16513,1
CHEMBL1949789,Q05397,1
CHEMBL260092,P35968,0
CHEMBL1999811,Q13153,1
CHEMBL1980142,P51957,1
CHEMBL1682558,P12931,1
CHEMBL1986328,O94806,1
CHEMBL207400,Q8NE63,1
CHEMBL245968,P35968,0
CHEMBL1966808,Q9HAZ1,0
CHEMBL1996510,Q07912,1
CHEMBL1988995,Q00535,1
CHEMBL481491,Q9P1W9,1
CHEMBL21156,Q16620,1
CHEMBL1995740,Q16513,1
CHEMBL276711,Q04912,1
CHEMBL599428,O14757,1
CHEMBL2002992,O15530,0
CHEMBL1999414,Q9HAZ1,0
CHEMBL1971017,Q13627,0
CHEMBL2000345,Q5VT25,1
CHEMBL1996111,Q16513,0
CHEMBL1080994,P28482,1
CHEMBL1090360,Q96GD4,0
CHEMBL1982465,Q13464,0
CHEMBL1975903,P17948,1
CHEMBL1980407,Q16620,0
CHEMBL1983963,Q16288,0
CHEMBL1993424,Q8TDC3,0
CHEMBL1993877,P06241,1
CHEMBL1980391,Q14012,1
CHEMBL1971021,P30530,0
CHEMBL1975128,P11309,1
CHEMBL301860,P24723,0
CHEMBL1998435,Q9Y6M4,1
CHEMBL1448,P17252,1
CHEMBL336961,P24941,0
CHEMBL1999496,P42679,1
CHEMBL1966524,P31749,0
CHEMBL296586,P35916,0
CHEMBL1974935,O75116,0
CHEMBL1985681,Q9UHD2,0
CHEMBL1986781,P52333,1
CHEMBL1986943,Q13153,1
CHEMBL60254,P22694,0
CHEMBL2000568,O00418,1
CHEMBL1972346,P08922,0
CHEMBL1980297,P00533,0
CHEMBL1968868,P45983,1
CHEMBL1981079,Q9NR20,0
CHEMBL2006715,P28482,1
CHEMBL2006933,P06493,0
CHEMBL296586,Q9P1W9,1
CHEMBL1984432,P06241,0
CHEMBL1996980,P52333,0
CHEMBL1825138,Q9BXA7,1
CHEMBL1994074,Q00535,1
CHEMBL1976040,P52333,1
CHEMBL1988387,P12931,0
CHEMBL483526,P00533,0
CHEMBL1974157,P53778,1
CHEMBL1825138,P29317,0
CHEMBL298445,P50750,0
CHEMBL1986970,P06493,0
CHEMBL1964692,Q9Y4K4,0
CHEMBL1973516,Q16539,1
CHEMBL1985566,P27448,1
CHEMBL305178,O94806,1
CHEMBL1969735,Q9BZL6,0
CHEMBL1624529,Q9H3Y6,1
CHEMBL2205426,P17948,0
CHEMBL101683,P35968,0
CHEMBL1994938,P42685,0
CHEMBL2002992,O96017,1
CHEMBL1996234,P06213,0
CHEMBL1983111,Q9NYL2,0
CHEMBL101311,P29376,0
CHEMBL519982,O60285,0
CHEMBL243088,P49841,0
CHEMBL1989856,P53350,1
CHEMBL1966628,P48729,0
CHEMBL1987261,Q13627,0
CHEMBL592030,Q13557,0
CHEMBL1825138,P51617,0
CHEMBL335931,Q15139,0
CHEMBL1973359,P50750,0
CHEMBL214253,O14757,0
CHEMBL404367,P30530,0
CHEMBL474432,Q16644,1
CHEMBL1986943,Q9HCP0,0
CHEMBL1966204,Q9Y4K4,0
CHEMBL1970709,Q00535,1
CHEMBL1996817,P29317,1
CHEMBL1983932,Q9Y4K4,0
CHEMBL1971141,P08922,1
CHEMBL1985367,Q9HAZ1,0
CHEMBL299763,P22607,0
CHEMBL1966808,P49840,0
CHEMBL1986499,Q96GD4,0
CHEMBL1969735,Q8IW41,1
CHEMBL571040,P09619,1
CHEMBL1969537,P04629,0
CHEMBL1996649,Q06418,0
CHEMBL351380,P22694,1
CHEMBL49120,P08581,0
CHEMBL1972290,P24941,0
CHEMBL1969843,Q96SB4,1
CHEMBL1967992,Q00535,0
CHEMBL1968705,O75116,0
CHEMBL1241487,P12931,0
CHEMBL1992581,P17948,0
CHEMBL1995592,P04626,1
CHEMBL1971534,Q9UHD2,1
CHEMBL1375640,Q13153,1
CHEMBL1980489,P51812,1
CHEMBL1989646,Q9HAZ1,0
CHEMBL2006715,Q8IW41,0
CHEMBL1995740,Q13131,0
CHEMBL1988075,P53667,1
CHEMBL2004118,P08069,1
CHEMBL1999811,P78368,1
CHEMBL396523,P36888,0
CHEMBL115220,P06493,0
CHEMBL1981725,Q9H4B4,1
CHEMBL1993781,Q13627,0
CHEMBL438485,P31751,1
CHEMBL1230607,P50750,0
CHEMBL1973711,P23443,1
CHEMBL234085,O60674,0
CHEMBL378963,P67870,1
CHEMBL1971021,P17948,0
CHEMBL2000114,Q9HAZ1,0
CHEMBL1970074,P04629,0
CHEMBL1991725,Q96RG2,1
CHEMBL1973348,Q13237,1
CHEMBL1999112,P00519,0
CHEMBL1995740,P17948,0
CHEMBL2006481,P51812,1
CHEMBL1682345,O96017,0
CHEMBL244378,P50750,0
CHEMBL1242476,P08631,0
CHEMBL1986263,Q13882,1
CHEMBL458997,Q9HCP0,1
CHEMBL225519,Q9Y4K4,1
CHEMBL1992042,P34947,1
CHEMBL1996923,O15111,1
CHEMBL1081312,P00519,0
CHEMBL1975500,Q8TDC3,0
CHEMBL49120,P45984,0
CHEMBL2007372,Q05655,1
CHEMBL1242295,P42338,1
CHEMBL519697,Q9H2G2,0
CHEMBL1986143,P06241,1
CHEMBL1990288,P78368,0
CHEMBL1989029,P48729,1
CHEMBL1682546,P29317,1
CHEMBL81809,Q05655,1
CHEMBL199210,P41279,0
CHEMBL1968406,O00311,1
CHEMBL1992242,P45983,1
CHEMBL1945559,Q9P1W9,0
CHEMBL1994555,O43293,1
CHEMBL178737,P45984,1
CHEMBL1969879,P07332,1
CHEMBL318650,Q05513,1
CHEMBL335718,P41743,0
CHEMBL354246,P24723,0
CHEMBL483531,P31749,0
CHEMBL460990,Q16584,0
CHEMBL1977128,P51817,0
CHEMBL1996066,Q9HBH9,1
CHEMBL1979883,Q13464,0
CHEMBL1990288,Q13554,1
CHEMBL1991674,P42679,1
CHEMBL1984367,O94806,0
CHEMBL340935,Q04759,0
CHEMBL1972142,O96017,0
CHEMBL1979093,P29597,1
CHEMBL1991063,P50613,0
CHEMBL213618,P27361,0
CHEMBL1879463,O00329,0
CHEMBL1977135,Q16513,0
CHEMBL508928,Q08881,0
CHEMBL599224,Q15078,0
CHEMBL1964382,P49840,1
CHEMBL1966816,Q9H3Y6,1
CHEMBL424872,P29597,1
CHEMBL208637,P06239,1
CHEMBL1964692,Q08881,0
CHEMBL1080994,Q05655,0
CHEMBL1972489,Q16513,1
CHEMBL1971245,P08922,0
CHEMBL1994669,O96013,0
CHEMBL1965910,P17612,1
CHEMBL269557,P05129,1
CHEMBL1998414,Q9HAZ1,0
CHEMBL1996500,P31751,1
CHEMBL1988581,P35968,0
CHEMBL1986328,Q9H2G2,1
CHEMBL2007266,Q96GD4,0
CHEMBL1985580,Q13464,0
CHEMBL1973142,Q86V86,1
CHEMBL1982711,Q13555,0
CHEMBL2007097,Q04912,1
CHEMBL2048912,P06239,1
CHEMBL1999484,Q5S007,0
CHEMBL1682553,O43293,0
CHEMBL1993941,Q8NE63,0
CHEMBL1990885,Q7KZI7,0
CHEMBL1996979,Q9H2G2,0
CHEMBL339799,P41743,0
CHEMBL1967720,Q7KZI7,0
CHEMBL2007044,P35916,1
CHEMBL1977814,Q13188,1
CHEMBL1966628,P51812,0
CHEMBL1970203,P43405,1
CHEMBL458997,P68400,0
CHEMBL1997617,Q16513,1
CHEMBL2001751,P42685,0
CHEMBL394619,P11309,1
CHEMBL324153,P17948,0
CHEMBL1969042,O94806,1
CHEMBL213423,Q9UGI9,1
CHEMBL1973348,Q9HCP0,1
CHEMBL1964687,Q9HAZ1,0
CHEMBL248757,O95819,0
CHEMBL592030,Q9BZL6,0
CHEMBL1682552,P23443,0
CHEMBL1994526,Q9Y243,1
CHEMBL1461728,Q13627,1
CHEMBL2312652,O95819,1
CHEMBL260092,P17612,1
CHEMBL1983348,Q9UHD2,0
CHEMBL23327,P24941,0
CHEMBL1987948,Q9UEE5,0
CHEMBL1241770,P00519,0
CHEMBL513846,O14757,1
CHEMBL1994040,Q06418,1
CHEMBL1992937,Q9NYL2,1
CHEMBL1984788,P48729,1
CHEMBL178737,P78368,1
CHEMBL1965570,O96017,1
CHEMBL2005792,Q7L7X3,1
CHEMBL2004419,Q13131,1
CHEMBL1978167,P51812,1
CHEMBL2005718,P49841,0
CHEMBL1998680,Q06418,1
CHEMBL1971519,Q04771,1
CHEMBL1979577,P27448,0
CHEMBL1994693,Q9UEE5,1
CHEMBL2003638,O00311,0
CHEMBL2151321,P04629,0
CHEMBL1242027,P12931,0
CHEMBL386637,Q02763,0
CHEMBL1993424,Q7KZI7,0
CHEMBL1973359,P07949,0
CHEMBL1972820,Q13188,1
CHEMBL1998159,P51957,0
CHEMBL1991063,O96013,0
CHEMBL1976093,P08581,1
CHEMBL1988141,Q02750,0
CHEMBL1981744,P06239,1
CHEMBL460702,P10721,0
CHEMBL1966343,P51817,0
CHEMBL560813,Q13557,1
CHEMBL1974328,P36507,1
CHEMBL357490,O43293,1
CHEMBL1965988,P35916,0
CHEMBL1982466,P23443,0
CHEMBL1966816,P11309,0
CHEMBL2003271,Q9H2X6,0
CHEMBL1980178,Q13627,0
CHEMBL1241473,Q14289,0
CHEMBL281957,P12931,0
CHEMBL1825138,Q13557,1
CHEMBL210887,P06493,1
CHEMBL340259,P49841,0
CHEMBL1978099,Q8N4C8,1
CHEMBL1987756,Q16644,1
CHEMBL2000071,P06241,0
CHEMBL1973211,P24941,1
CHEMBL1980489,Q9HAZ1,0
CHEMBL1990885,P48730,0
CHEMBL1974328,P42685,0
CHEMBL1997623,P49841,1
CHEMBL1994074,P51617,1
CHEMBL127898,P36888,0
CHEMBL1988594,O96013,1
CHEMBL44,P06239,1
CHEMBL1977138,Q13131,0
CHEMBL1985888,P00519,0
CHEMBL2000335,Q13464,0
CHEMBL1980297,O96017,0
CHEMBL1983589,Q12851,0
CHEMBL2002992,Q13188,1
CHEMBL243088,Q9BZL6,0
CHEMBL1965033,P50750,1
CHEMBL2006567,Q7KZI7,1
CHEMBL268368,Q13557,0
CHEMBL1997617,Q9UEE5,1
CHEMBL576989,P08581,1
CHEMBL1996208,P06213,1
CHEMBL1999590,Q12851,1
CHEMBL1984432,P04629,1
CHEMBL561708,P06493,1
CHEMBL458997,P51451,1
CHEMBL443962,P06213,1
CHEMBL1242385,P42336,0
CHEMBL2003638,P35968,1
CHEMBL1980763,Q7L7X3,1
CHEMBL1682558,P43405,1
CHEMBL590109,Q05655,0
CHEMBL1996817,Q13464,0
CHEMBL1971149,P78368,1
CHEMBL460989,O14757,1
CHEMBL320575,O94806,1
CHEMBL1973483,Q13627,1
CHEMBL1972659,Q13557,1
CHEMBL226471,P00519,0
CHEMBL1976220,P51817,1
CHEMBL1978371,Q05397,1
CHEMBL199755,P35968,0
CHEMBL2006785,P45983,1
CHEMBL2006836,P68400,0
CHEMBL2007064,O14965,0
CHEMBL1991674,Q9Y463,0
CHEMBL1975233,Q9Y6M4,1
CHEMBL1983268,P06241,0
CHEMBL1986530,O96013,1
CHEMBL1987007,P42685,1
CHEMBL1241241,P48736,0
CHEMBL592030,Q9Y4K4,0
CHEMBL1972119,Q08881,1
CHEMBL362558,O14757,1
CHEMBL1992922,P23443,0
CHEMBL1995712,Q9UEE5,0
CHEMBL523823,P05129,1
CHEMBL1965570,Q9H2X6,0
CHEMBL1986781,Q06187,1
CHEMBL1978448,Q13976,0
CHEMBL1966628,O60674,0
CHEMBL1991285,P49137,1
CHEMBL1984044,P06213,1
CHEMBL1997764,O14965,1
CHEMBL539474,Q13627,1
CHEMBL1974328,P08631,0
CHEMBL1983268,O00444,0
CHEMBL1977374,Q8N4C8,0
CHEMBL1966175,Q7L7X3,1
CHEMBL1242385,P00533,0
CHEMBL1994438,Q12851,0
CHEMBL2312185,P50750,0
CHEMBL340384,O00311,0
CHEMBL1991180,P04629,1
CHEMBL41783,O96017,1
CHEMBL1970879,P07333,0
CHEMBL379975,Q9UEE5,0
CHEMBL1974870,P10721,1
CHEMBL1995712,O95819,0
CHEMBL2004447,P22607,1
CHEMBL1968380,Q9UM73,0
CHEMBL1994526,P51817,0
CHEMBL225519,O14965,1
CHEMBL289959,P35968,1
CHEMBL1974310,Q9H3Y6,1
CHEMBL2005216,P43405,1
CHEMBL1971021,Q06187,1
CHEMBL1971141,Q9Y6M4,1
CHEMBL183844,Q9BZL6,1
CHEMBL1996979,P16591,0
CHEMBL1242386,P54760,1
CHEMBL2007296,P08922,1
CHEMBL326282,O43293,1
CHEMBL1983715,P36507,0
CHEMBL1975900,P49841,0
CHEMBL1242475,P78527,0
CHEMBL1987073,P24941,0
CHEMBL1976134,P12931,1
CHEMBL196363,Q14680,0
CHEMBL1995592,P51451,0
CHEMBL1974310,P11362,1
CHEMBL113185,Q04759,0
CHEMBL2002726,P49137,1
CHEMBL1979577,P17948,0
CHEMBL1972362,P49840,0
CHEMBL1996831,O43781,0
CHEMBL1988594,P06241,0
CHEMBL1983715,P49336,0
CHEMBL2005475,Q13557,1
CHEMBL1976455,P45984,1
CHEMBL213618,P17252,0
CHEMBL1242294,O00329,0
CHEMBL129,P28482,1
CHEMBL1968127,Q16513,1
CHEMBL1970352,Q05397,1
CHEMBL1997846,P49840,1
CHEMBL1999590,Q9HAZ1,1
CHEMBL7775,P17252,1
CHEMBL460702,Q16620,0
CHEMBL1990590,Q16288,1
CHEMBL1236126,P27448,1
CHEMBL185238,P15056,1
CHEMBL151546,P17612,1
CHEMBL1996980,Q9HAZ1,0
CHEMBL1958401,P17948,0
CHEMBL260135,Q9HAZ1,0
CHEMBL1997623,P04626,1
CHEMBL1972125,P22607,1
CHEMBL2000433,Q9NWZ3,1
CHEMBL1988437,Q9Y243,1
CHEMBL1991674,P51957,0
CHEMBL480283,Q15139,1
CHEMBL1977749,Q9UHD2,1
CHEMBL1242373,Q9HCP0,1
CHEMBL1981720,P23443,1
CHEMBL217092,P16234,1
CHEMBL1982563,P51955,1
CHEMBL1986943,P48730,0
CHEMBL2003638,O95819,0
CHEMBL1242758,P12931,0
CHEMBL1929238,Q13554,1
CHEMBL1969502,P24941,0
CHEMBL394790,P06239,0
CHEMBL481491,O95819,1
CHEMBL2000393,Q05397,0
CHEMBL234085,P52333,0
CHEMBL274064,P49840,1
CHEMBL2006439,P51617,0
CHEMBL1973808,Q9H3Y6,1
CHEMBL571040,P28482,1
CHEMBL387385,P28482,0
CHEMBL1980715,Q9HBY8,1
CHEMBL1650545,P48730,0
CHEMBL1984274,P51957,1
CHEMBL1971947,P45983,1
CHEMBL49120,P29376,0
CHEMBL2006439,P68400,0
CHEMBL1985095,Q8IW41,0
CHEMBL1979690,O14757,0
CHEMBL2000071,P07948,1
CHEMBL1973145,O75676,1
CHEMBL1090356,P00533,0
CHEMBL413779,P17948,0
CHEMBL1968850,P11362,1
CHEMBL2005631,P07333,0
CHEMBL1980163,P16591,1
CHEMBL1974328,P35968,0
CHEMBL1682552,P48730,0
CHEMBL1825138,P43405,0
CHEMBL1997349,Q8IW41,0
CHEMBL1972576,Q13153,1
CHEMBL461876,P42685,1
CHEMBL1970006,Q16644,1
CHEMBL1997872,P17612,1
CHEMBL78885,P68400,1
CHEMBL1997597,Q16620,1
CHEMBL1990885,P07333,0
CHEMBL1976328,P51451,1
CHEMBL1991818,O94806,1
CHEMBL201511,Q02763,1
CHEMBL1990482,Q16644,1
CHEMBL415049,Q9HAZ1,1
CHEMBL1983309,P06213,1
CHEMBL1973720,Q13188,0
CHEMBL483531,P04626,0
CHEMBL387971,P07948,0
CHEMBL1967564,Q9H2X6,1
CHEMBL52387,P50613,0
CHEMBL1994693,Q13188,1
CHEMBL1964290,Q9HCP0,0
CHEMBL1988387,P30530,0
CHEMBL1978195,P49841,0
CHEMBL1987793,Q16620,1
CHEMBL2003524,P27448,1
CHEMBL1982957,P49760,0
CHEMBL1983111,P00519,0
CHEMBL1986139,P22607,1
CHEMBL529663,P09619,1
CHEMBL1982610,O15264,1
CHEMBL1994938,P51817,1
CHEMBL1997872,Q12851,0
CHEMBL1988581,Q9Y463,0
CHEMBL223257,P07333,0
CHEMBL116070,P15735,1
CHEMBL1984586,Q8IW41,1
CHEMBL1996587,P49760,0
CHEMBL519982,P04626,0
CHEMBL1974870,P05129,0
CHEMBL1991577,P51812,1
CHEMBL309265,P22612,1
CHEMBL1980540,Q16620,1
CHEMBL1972584,P49840,1
CHEMBL1992323,Q00535,1
CHEMBL2001485,O00444,0
CHEMBL1933288,Q15139,0
CHEMBL1972142,P36888,0
CHEMBL1975534,P23443,0
CHEMBL284436,Q02156,0
CHEMBL474432,O75582,1
CHEMBL1967878,O96013,0
CHEMBL412142,Q13237,1
CHEMBL483531,P08581,0
CHEMBL1974416,P05129,1
CHEMBL1968868,Q02750,1
CHEMBL1965387,Q06418,1
CHEMBL422897,Q9NYL2,1
CHEMBL1990821,P12931,1
CHEMBL1981410,P42679,1
CHEMBL2004118,P34947,1
CHEMBL478629,P12931,0
CHEMBL1242659,P78527,1
CHEMBL1999590,P11309,1
CHEMBL95692,P00519,0
CHEMBL1984788,O95819,0
CHEMBL2007296,P00519,0
CHEMBL197538,Q15759,1
CHEMBL1965702,O75116,0
CHEMBL2001485,P41743,1
CHEMBL1242285,O00329,0
CHEMBL210963,Q08881,1
CHEMBL519697,Q13557,1
CHEMBL1971227,Q00535,1
CHEMBL1969561,O00311,0
CHEMBL1969126,P48730,0
CHEMBL1991800,P05129,1
CHEMBL1992937,Q05397,1
CHEMBL1994321,P06213,0
CHEMBL1999112,P53667,0
CHEMBL336603,P17252,1
CHEMBL1972183,P05129,1
CHEMBL1988387,Q7L7X3,0
CHEMBL1968930,P11309,0
CHEMBL1988163,Q9H2G2,0
CHEMBL1668419,P36888,0
